submission_id,RT,age,comments,correctness,cue_category,cue_type,education,endTime,expected,experiment_id,gender,image_category,info,key_pressed,languages,picture,question,sound,startDate,startTime,timeSpent,trial_number,trial_type
1578,2172,64,,correct,phone,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,phone,congruent,y,deutsch,materials/images/phone_rotary_1.jpg, ,materials/sounds/phone_rotary.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,11,main
1578,2741,64,,correct,drum,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,phone,sound_incorrect,n,deutsch,materials/images/phone_cell_2.jpg, ,materials/sounds/drum_bongo.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,12,main
1578,1232,64,,correct,dog,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,phone,label_incorrect,n,deutsch,materials/images/phone_cell_2.jpg, ,materials/labels/dog_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,13,main
1578,866,64,,correct,bird,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,phone,label_incorrect,n,deutsch,materials/images/phone_rotary_1.jpg, ,materials/labels/bird_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,14,main
1578,870,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,guitar,sound_incorrect,n,deutsch,materials/images/guitar_electric_1.jpg, ,materials/sounds/motorcycle_big.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,15,main
1578,1768,64,,correct,dog,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,dog,incongruent,y,deutsch,materials/images/dog_poodle_2.jpg, ,materials/sounds/dog_labmix.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,16,main
1578,781,64,,correct,drum,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,phone,sound_incorrect,n,deutsch,materials/images/phone_rotary_1.jpg, ,materials/sounds/drum_bongo.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,17,main
1578,2581,64,,correct,phone,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,dog,label_incorrect,n,deutsch,materials/images/dog_labmix_1.jpg, ,materials/labels/phone_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,18,main
1578,1360,64,,correct,phone,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,bird,label_incorrect,n,deutsch,materials/images/bird_owl_1.jpg, ,materials/labels/phone_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,19,main
1578,1861,64,,correct,motorcycle,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,motorcycle,label_correct,y,deutsch,materials/images/motorcycle_small_2.jpg, ,materials/labels/motorcycle_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,20,main
1578,1773,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,dog,sound_incorrect,n,deutsch,materials/images/dog_poodle_2.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,21,main
1578,1135,64,,correct,bird,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,guitar,sound_incorrect,n,deutsch,materials/images/guitar_electric_1.jpg, ,materials/sounds/bird_owl.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,22,main
1578,1577,64,,correct,phone,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,phone,label_correct,y,deutsch,materials/images/phone_cell_1.jpg, ,materials/labels/phone_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,23,main
1578,1017,64,,correct,bird,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,drum,label_incorrect,n,deutsch,materials/images/drum_bongo_2.jpg, ,materials/labels/bird_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,24,main
1578,3230,64,,correct,drum,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,drum,incongruent,y,deutsch,materials/images/drum_bongo_2.jpg, ,materials/sounds/drum_kit.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,25,main
1578,1141,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,bird,sound_incorrect,n,deutsch,materials/images/bird_owl_2.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,26,main
1578,1059,64,,correct,dog,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,dog,incongruent,y,deutsch,materials/images/dog_labmix_1.jpg, ,materials/sounds/dog_poodle.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,27,main
1578,1655,64,,correct,phone,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,phone,congruent,y,deutsch,materials/images/phone_rotary_2.jpg, ,materials/sounds/phone_rotary.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,28,main
1578,897,64,,correct,drum,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,guitar,label_incorrect,n,deutsch,materials/images/guitar_acoustic_1.jpg, ,materials/labels/drum_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,29,main
1578,944,64,,correct,dog,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,guitar,label_incorrect,n,deutsch,materials/images/guitar_acoustic_1.jpg, ,materials/labels/dog_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,30,main
1578,753,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,motorcycle,congruent,y,deutsch,materials/images/motorcycle_big_1.jpg, ,materials/sounds/motorcycle_big.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,31,main
1578,1122,64,,correct,guitar,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,guitar,label_correct,y,deutsch,materials/images/guitar_electric_2.jpg, ,materials/labels/guitar_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,32,main
1578,898,64,,correct,bird,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,dog,label_incorrect,n,deutsch,materials/images/dog_poodle_1.jpg, ,materials/labels/bird_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,33,main
1578,1528,64,,correct,guitar,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,guitar,congruent,y,deutsch,materials/images/guitar_electric_1.jpg, ,materials/sounds/guitar_electric.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,34,main
1578,1290,64,,correct,phone,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,guitar,label_incorrect,n,deutsch,materials/images/guitar_acoustic_2.jpg, ,materials/labels/phone_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,35,main
1578,2235,64,,correct,bird,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,motorcycle,sound_incorrect,n,deutsch,materials/images/motorcycle_small_1.jpg, ,materials/sounds/bird_owl.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,36,main
1578,2059,64,,correct,phone,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,phone,incongruent,y,deutsch,materials/images/phone_rotary_1.jpg, ,materials/sounds/phone_cell.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,37,main
1578,755,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,drum,sound_incorrect,n,deutsch,materials/images/drum_bongo_2.jpg, ,materials/sounds/motorcycle_big.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,38,main
1578,664,64,,correct,motorcycle,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,motorcycle,label_correct,y,deutsch,materials/images/motorcycle_small_1.jpg, ,materials/labels/motorcycle_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,39,main
1578,1155,64,,incorrect,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,motorcycle,congruent,n,deutsch,materials/images/motorcycle_small_1.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,40,main
1578,2164,64,,correct,phone,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,dog,label_incorrect,n,deutsch,materials/images/dog_poodle_1.jpg, ,materials/labels/phone_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,41,main
1578,1436,64,,correct,drum,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,drum,label_correct,y,deutsch,materials/images/drum_bongo_2.jpg, ,materials/labels/drum_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,42,main
1578,2390,64,,correct,bird,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,bird,incongruent,y,deutsch,materials/images/bird_owl_2.jpg, ,materials/sounds/bird_sparrow.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,43,main
1578,1265,64,,correct,bird,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,guitar,sound_incorrect,n,deutsch,materials/images/guitar_acoustic_1.jpg, ,materials/sounds/bird_sparrow.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,44,main
1578,1737,64,,correct,drum,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,drum,label_correct,y,deutsch,materials/images/drum_bongo_2.jpg, ,materials/labels/drum_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,45,main
1578,1108,64,,correct,bird,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,motorcycle,sound_incorrect,n,deutsch,materials/images/motorcycle_small_1.jpg, ,materials/sounds/bird_sparrow.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,46,main
1578,1428,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,drum,sound_incorrect,n,deutsch,materials/images/drum_bongo_2.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,47,main
1578,614,64,,correct,guitar,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,guitar,incongruent,y,deutsch,materials/images/guitar_acoustic_1.jpg, ,materials/sounds/guitar_electric.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,48,main
1578,1251,64,,correct,bird,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,bird,congruent,y,deutsch,materials/images/bird_owl_1.jpg, ,materials/sounds/bird_owl.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,49,main
1578,939,64,,correct,drum,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,drum,label_correct,y,deutsch,materials/images/drum_kit_2.jpg, ,materials/labels/drum_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,50,main
1578,1062,64,,correct,phone,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,phone,incongruent,y,deutsch,materials/images/phone_cell_2.jpg, ,materials/sounds/phone_rotary.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,51,main
1578,1564,64,,correct,dog,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,drum,label_incorrect,n,deutsch,materials/images/drum_kit_2.jpg, ,materials/labels/dog_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,52,main
1578,1639,64,,correct,phone,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,phone,label_correct,y,deutsch,materials/images/phone_rotary_1.jpg, ,materials/labels/phone_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,53,main
1578,807,64,,correct,phone,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,phone,label_correct,y,deutsch,materials/images/phone_rotary_2.jpg, ,materials/labels/phone_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,54,main
1578,843,64,,correct,drum,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,guitar,label_incorrect,n,deutsch,materials/images/guitar_electric_2.jpg, ,materials/labels/drum_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,55,main
1578,2697,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,drum,sound_incorrect,n,deutsch,materials/images/drum_kit_1.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,56,main
1578,1133,64,,correct,bird,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,bird,label_correct,y,deutsch,materials/images/bird_sparrow_1.jpg, ,materials/labels/bird_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,57,main
1578,922,64,,correct,bird,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,motorcycle,sound_incorrect,n,deutsch,materials/images/motorcycle_small_2.jpg, ,materials/sounds/bird_sparrow.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,58,main
1578,1865,64,,correct,drum,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,drum,label_correct,y,deutsch,materials/images/drum_bongo_1.jpg, ,materials/labels/drum_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,59,main
1578,3251,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,motorcycle,incongruent,y,deutsch,materials/images/motorcycle_big_2.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,60,main
1578,1155,64,,correct,phone,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,phone,incongruent,y,deutsch,materials/images/phone_cell_1.jpg, ,materials/sounds/phone_rotary.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,61,main
1578,935,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,motorcycle,incongruent,y,deutsch,materials/images/motorcycle_big_1.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,62,main
1578,1229,64,,correct,dog,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,drum,label_incorrect,n,deutsch,materials/images/drum_bongo_1.jpg, ,materials/labels/dog_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,63,main
1578,1014,64,,correct,guitar,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,guitar,congruent,y,deutsch,materials/images/guitar_acoustic_1.jpg, ,materials/sounds/guitar_acoustic.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,64,main
1578,679,64,,correct,guitar,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,guitar,incongruent,y,deutsch,materials/images/guitar_acoustic_2.jpg, ,materials/sounds/guitar_electric.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,65,main
1578,1011,64,,correct,bird,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,motorcycle,sound_incorrect,n,deutsch,materials/images/motorcycle_big_1.jpg, ,materials/sounds/bird_owl.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,66,main
1578,1279,64,,correct,bird,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,drum,label_incorrect,n,deutsch,materials/images/drum_kit_2.jpg, ,materials/labels/bird_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,67,main
1578,1419,64,,correct,guitar,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,guitar,congruent,y,deutsch,materials/images/guitar_electric_2.jpg, ,materials/sounds/guitar_electric.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,68,main
1578,925,64,,correct,guitar,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,guitar,label_correct,y,deutsch,materials/images/guitar_electric_2.jpg, ,materials/labels/guitar_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,69,main
1578,940,64,,correct,phone,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,bird,label_incorrect,n,deutsch,materials/images/bird_sparrow_2.jpg, ,materials/labels/phone_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,70,main
1578,1413,64,,correct,guitar,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,guitar,label_correct,y,deutsch,materials/images/guitar_electric_1.jpg, ,materials/labels/guitar_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,71,main
1578,989,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,bird,sound_incorrect,n,deutsch,materials/images/bird_sparrow_1.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,72,main
1578,1297,64,,correct,dog,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,phone,label_incorrect,n,deutsch,materials/images/phone_cell_1.jpg, ,materials/labels/dog_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,73,main
1578,863,64,,correct,motorcycle,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,bird,label_incorrect,n,deutsch,materials/images/bird_sparrow_1.jpg, ,materials/labels/motorcycle_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,74,main
1578,957,64,,correct,guitar,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,guitar,congruent,y,deutsch,materials/images/guitar_acoustic_2.jpg, ,materials/sounds/guitar_acoustic.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,75,main
1578,1093,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,drum,sound_incorrect,n,deutsch,materials/images/drum_kit_1.jpg, ,materials/sounds/motorcycle_big.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,76,main
1578,773,64,,correct,bird,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,bird,incongruent,y,deutsch,materials/images/bird_sparrow_2.jpg, ,materials/sounds/bird_owl.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,77,main
1578,1265,64,,correct,drum,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,drum,label_correct,y,deutsch,materials/images/drum_kit_1.jpg, ,materials/labels/drum_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,78,main
1578,1793,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,dog,sound_incorrect,n,deutsch,materials/images/dog_poodle_1.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,79,main
1578,820,64,,correct,bird,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,drum,label_incorrect,n,deutsch,materials/images/drum_bongo_2.jpg, ,materials/labels/bird_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,80,main
1578,888,64,,correct,drum,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,dog,label_incorrect,n,deutsch,materials/images/dog_poodle_2.jpg, ,materials/labels/drum_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,81,main
1578,1066,64,,correct,guitar,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,guitar,label_correct,y,deutsch,materials/images/guitar_acoustic_1.jpg, ,materials/labels/guitar_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,82,main
1578,1782,64,,correct,motorcycle,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,motorcycle,label_correct,y,deutsch,materials/images/motorcycle_small_1.jpg, ,materials/labels/motorcycle_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,83,main
1578,815,64,,correct,motorcycle,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,guitar,label_incorrect,n,deutsch,materials/images/guitar_acoustic_2.jpg, ,materials/labels/motorcycle_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,84,main
1578,2010,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,dog,sound_incorrect,n,deutsch,materials/images/dog_labmix_2.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,85,main
1578,1185,64,,correct,bird,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,bird,label_correct,y,deutsch,materials/images/bird_sparrow_1.jpg, ,materials/labels/bird_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,86,main
1578,1104,64,,correct,motorcycle,sound,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,motorcycle,congruent,y,deutsch,materials/images/motorcycle_small_2.jpg, ,materials/sounds/motorcycle_small.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,87,main
1578,796,64,,correct,bird,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,dog,sound_incorrect,n,deutsch,materials/images/dog_labmix_2.jpg, ,materials/sounds/bird_sparrow.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,88,main
1578,1004,64,,correct,phone,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,phone,label_correct,y,deutsch,materials/images/phone_rotary_1.jpg, ,materials/labels/phone_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,89,main
1578,858,64,,correct,drum,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,dog,sound_incorrect,n,deutsch,materials/images/dog_poodle_2.jpg, ,materials/sounds/drum_bongo.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,90,main
1578,823,64,,correct,phone,label,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,dog,label_incorrect,n,deutsch,materials/images/dog_labmix_2.jpg, ,materials/labels/phone_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,91,main
1578,1123,64,,correct,drum,sound,Higher Degree/ Universitärer Abschluss,1595337542943,no match,162,male/ männlich,motorcycle,sound_incorrect,n,deutsch,materials/images/motorcycle_small_2.jpg, ,materials/sounds/drum_bongo.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,92,main
1578,935,64,,correct,bird,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,bird,label_correct,y,deutsch,materials/images/bird_sparrow_2.jpg, ,materials/labels/bird_female.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,93,main
1578,786,64,,correct,bird,label,Higher Degree/ Universitärer Abschluss,1595337542943,match,162,male/ männlich,bird,label_correct,y,deutsch,materials/images/bird_sparrow_2.jpg, ,materials/labels/bird_male.wav,Tue Jul 21 2020 15:00:03 GMT+0200 (Mitteleuropäische Sommerzeit),1595336403603,18.989,94,main
